data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\Thann gas storage blowdown\170205 EB Motion,170205 EB Motion,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\Thann gas storage blowdown\170205 EB Motion\Thann Gas Storage Blowdown,Thann Gas Storage Blowdown,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission,3 - August 28 Submission,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Drilling AAP\Area 1 Nord Drilling Budget 2018 wo Lin 8,Area 1 Nord Drilling Budget 2018 wo Lin 8,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Drilling AAP\Area 2 Matzen Oil Drilling Budget 2018(3)(1),Area 2 Matzen Oil Drilling Budget 2018(3)(1),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Workover AAP,Workover AAP,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Workover AAP\Area 1 Nord Workover Budget 2018,Area 1 Nord Workover Budget 2018,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Workover AAP\Area 2 Matzen Oil Workover Budget 2018,Area 2 Matzen Oil Workover Budget 2018,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Workover AAP\Area 36 Workover ST 62,Area 36 Workover ST 62,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Workover AAP\Area 4 Hochleiten Workover Budget 2018,Area 4 Hochleiten Workover Budget 2018,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019_1a_HBO Submission August,MTP2019_1a_HBO Submission August,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019_1a_HBO Submission August\Area 1 Nord,Area 1 Nord,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019_1a_HBO Submission August\Area 2 Matzen Oil,Area 2 Matzen Oil,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019 Post OCM_AAPs,MTP2019 Post OCM_AAPs,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019 Post OCM_AAPs\Workover 2019,Workover 2019,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019_1a_HBO Submission August\Area 1 Nord\Area 1 Nord Asset Base(3),Area 1 Nord Asset Base(3),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019_1a_HBO Submission August\Area 1 Nord\Area 1 Nord Drilling Budget 2019(3),Area 1 Nord Drilling Budget 2019(3),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019_1a_HBO Submission August\Area 2 Matzen Oil\Area 2 Matzen Oil Asset Base(4),Area 2 Matzen Oil Asset Base(4),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019_1a_HBO Submission August\Area 2 Matzen Oil\Area 2 Matzen Oil Drilling Budget 2019(4),Area 2 Matzen Oil Drilling Budget 2019(4),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\MTP2019 Post OCM_AAPs\Workover 2019\OMV AUT Workover AAP 2019,OMV AUT Workover AAP 2019,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),IIA Projects,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\3 - August 28 Submission\Drilling AAP,Drilling AAP,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria,Austria,Country,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH,OMV Austria E&P GmbH,Legal Entity,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH,ÖMV-NIEDERÖSTERREICH,Contract Area,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 0,AREA 0,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 0\AREA 0,AREA 0,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 0\AREA 0\Area Support,Area Support,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 0\AREA 0\ELB-LSI1,ELB-LSI1,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 0\AREA 0\IPA Cooperation OMV-MUL,IPA Cooperation OMV-MUL,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 0\AREA 0\MBF implementation upstr. WTP,MBF implementation upstr. WTP,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 0\AREA 0\Other OEPA_G&A,Other OEPA_G&A,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD,AREA 1 NORD,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD,AREA 1 NORD,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\Area 1 Nord Asset Base,Area 1 Nord Asset Base,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\Area 1 Nord Drilling Budget 2019,Area 1 Nord Drilling Budget 2019,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\AT Altlichtenwarth T1,AT Altlichtenwarth T1,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\AT Dobermannsdorf 4,AT Dobermannsdorf 4,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\AT Heumahden T1,AT Heumahden T1,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\AT Kettlasbrunn T1 Oil,AT Kettlasbrunn T1 Oil,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\AT Maustrenk T1 Oil,AT Maustrenk T1 Oil,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\AT Rabensburg Nord 7,AT Rabensburg Nord 7,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 1 NORD\AREA 1 NORD\AT Zistersdorf 5 Horizontal,AT Zistersdorf 5 Horizontal,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 13 STRASSHOF,AREA 13 STRASSHOF,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 13 STRASSHOF\AREA 13 STRASSHOF,AREA 13 STRASSHOF,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 13 STRASSHOF\AREA 13 STRASSHOF\Re-Development Strasshof,Re-Development Strasshof,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAGAS,AREA 2 MAGAS,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAGAS\AREA 2 MAGAS,AREA 2 MAGAS,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAGAS\AREA 2 MAGAS\Area 2 Matzen Gas Asset Base,Area 2 Matzen Gas Asset Base,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAGAS\AREA 2 MAGAS\Area 2 Matzen Gas_Cushion Gas,Area 2 Matzen Gas_Cushion Gas,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAGAS\AREA 2 MAGAS\Area 2 Matzen Gas_Cushion Gas_adjustment w. PBD_NIM,Area 2 Matzen Gas_Cushion Gas_adjustment w. PBD_NIM,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAGAS\AREA 2 MAGAS\Area 2 Matzen Gas_Partial Gas Blowdown,Area 2 Matzen Gas_Partial Gas Blowdown,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAGAS\AREA 2 MAGAS\AT Ebenthal West 2,AT Ebenthal West 2,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL,AREA 2 MAOEL,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL,AREA 2 MAOEL,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL\Area 2 Matzen Oil Asset Base,Area 2 Matzen Oil Asset Base,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL\Area 2 Matzen Oil Drilling Budget 2019,Area 2 Matzen Oil Drilling Budget 2019,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL\AT Hohenruppersdorf T1,AT Hohenruppersdorf T1,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL\IWP 16.TH Alkali Pilot,IWP 16.TH Alkali Pilot,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL\IWP 8.9.TH Sector East_MTP,IWP 8.9.TH Sector East_MTP,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL\IWP 8.9.TH Sector East_NIM,IWP 8.9.TH Sector East_NIM,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 2 MAOEL\AREA 2 MAOEL\IWP 8.9.TH Sector West,IWP 8.9.TH Sector West,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\Area 36_CO2 mitigation,Area 36_CO2 mitigation,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\Area36_ROAR,Area36_ROAR,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AT Schönkirchen UET (look alike),AT Schönkirchen UET (look alike),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AT Weidling East (Hoeflein look alike),AT Weidling East (Hoeflein look alike),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 3 SCHÖNKIRCHEN_HÖFLEIN,AREA 3 SCHÖNKIRCHEN_HÖFLEIN,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AREA 3 SCHÖNKIRCHEN_HÖFLEIN,AREA 3 SCHÖNKIRCHEN_HÖFLEIN,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\AREA 3 SCHÖNKIRCHEN_HÖFLEIN\Area 36 Asset Base,Area 36 Asset Base,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 4 HOCHLEITEN,AREA 4 HOCHLEITEN,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 4 HOCHLEITEN\AREA 4 HOCHLEITEN,AREA 4 HOCHLEITEN,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 4 HOCHLEITEN\AREA 4 HOCHLEITEN\Area 4 Hochleiten Oil Asset Base,Area 4 Hochleiten Oil Asset Base,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 4 HOCHLEITEN\AREA 4 HOCHLEITEN\AT Erdpress Nord 1 Oil,AT Erdpress Nord 1 Oil,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 5 SÜD,AREA 5 SÜD,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 5 SÜD\AREA 5 SÜD,AREA 5 SÜD,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 5 SÜD\AREA 5 SÜD\Area 5 Südgas Asset Base,Area 5 Südgas Asset Base,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 7 WEST,AREA 7 WEST,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 7 WEST\AREA 7 WEST,AREA 7 WEST,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AREA 7 WEST\AREA 7 WEST\Area 7 West Asset Base,Area 7 West Asset Base,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AT - Gas Storage,AT - Gas Storage,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AT - Gas Storage\AT - Gas Storage,AT - Gas Storage,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\AT - Gas Storage\AT - Gas Storage\Gasspeicher,Gasspeicher,Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\Austria general,Austria general,Asset,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\Austria general\Austria general,Austria general,Reservoir Group,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\Austria general\Austria general\Innovation & Technology Center (ITC)(1),Innovation & Technology Center (ITC)(1),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\Austria general\Austria general\Notional Drilling(1),Notional Drilling(1),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-NIEDERÖSTERREICH\Austria general\Austria general\R&D Technology AUT(1),R&D Technology AUT(1),Project AUT (PRMS),Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-OBERÖSTERREICH I,ÖMV-OBERÖSTERREICH I,Contract Area,Allow,Allow,Allow,NULL
data.Austria.Key,Data access to country Austria (full access),MTP2019,Organization\Austria\OMV Austria E&P GmbH\ÖMV-OBERÖSTERREICH I\AREA 8 THANN,AREA 8 THANN,Asset,Allow,Allow,Allow,NULL
